DBMS	RUNID	QUERYNUM	UPPER_CARD	LOWER_CARD	UPPER_GEN	LOWER_GEN	UPPER_PLAN	LOWER_PLAN	UPPER_CQT	LOWER_CQT	UPPER_GEN_TXT	LOWER_GEN_TXT
db2	439	92	410000	400000	5	5	1108448858548729184	7632543679799425376	920	955	GRPBY,HSJOIN,RETURN,SORT,TBSCAN	GRPBY,HSJOIN,RETURN,SORT,TBSCAN
db2	439	92	610000	600000	5	5	-2927265247393521312	1108448858548729184	1240	1180	GRPBY,HSJOIN,RETURN,SORT,TBSCAN	GRPBY,HSJOIN,RETURN,SORT,TBSCAN
db2	439	99	1000000	990000	6	6	-6446786720818824480	-4032241853081560864	1285	1050	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1160000	1150000	6	6	-6298133800155269152	4012810706430859744	1485	1475	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1190000	1180000	6	6	-6298133800155269152	-6298133800155269152	1490	1500	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1480000	1470000	6	6	-6298133800155269152	4012810706430859744	1620	1615	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1520000	1510000	6	6	-6298133800155269152	-6298133800155269152	1630	1635	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1570000	1560000	6	6	4012810706430859744	-6298133800155269152	1650	1655	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1710000	1700000	6	6	4012810706430859744	-6298133800155269152	1725	1715	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1740000	1730000	6	6	4012810706430859744	-6298133800155269152	1725	1715	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1850000	1840000	6	6	-6298133800155269152	4012810706430859744	1770	1760	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	1870000	1860000	6	6	4012810706430859744	4012810706430859744	1770	1790	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
db2	439	99	2000000	1990000	6	6	-6298133800155269152	4012810706430859744	1825	1810	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN	GRPBY,HSJOIN,IXSCAN,RETURN,TBSCAN
pgsql	796	1	830000	820000	4	4	-1197245979003149444	5497160105483600764	3060	3045	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	2	20000	10000	4	6	7283995216456782204	552613724222630242	130	130	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	796	3	50000	40000	4	4	-4326997118117122692	-4369347536188613892	70	40	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	3	180000	170000	4	4	-4326997118117122692	-4369347536188613892	290	205	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	3	420000	410000	4	4	-4369347536188613892	-4326997118117122692	630	760	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	7	20000	10000	4	6	-4326997118117122692	7820243749350316898	10	10	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	796	11	1040000	1030000	4	4	-1052604566935963780	-7497472463017539204	3770	3715	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	11	1050000	1040000	4	4	-7497472463017539204	-1052604566935963780	3785	3770	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	14	1000000	990000	4	4	477259245144620096	-5099290390605386496	2240	2215	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	14	1200000	1190000	4	4	1093611053133586176	477259245144620096	2585	2545	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	19	70000	60000	4	4	-8740617537238648452	5412012857036409596	460	460	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	21	20000	10000	4	6	6866338390089811452	3642511368779442978	10	5	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	796	24	730000	720000	4	4	4526675609982996992	4303073447364147712	1370	1400	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	25	50000	40000	4	9	-664993968074255104	-3548546369312617824	980	730	Hash Join,Hash,Seq Scan	Hash Join,Hash,Index Only Scan,Nested Loop,Seq Scan
pgsql	796	25	660000	650000	4	4	1363460247827793632	5558161890253618432	1665	1940	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	26	420000	410000	4	4	-3502357001097730816	161008615081618944	1120	1115	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	26	430000	420000	4	4	-3502357001097730816	-3502357001097730816	1135	1120	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	26	1690000	1680000	4	4	-4348743308793781184	-5926459452941821184	3140	3180	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	26	1730000	1720000	4	4	-4348743308793781184	-3557103816662156224	3185	3235	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	26	1790000	1780000	4	4	-4348743308793781184	-4348743308793781184	3285	3260	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	26	1940000	1930000	4	4	-3557103816662156224	-5926459452941821184	3555	3550	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	26	2000000	1990000	4	4	-5926459452941821184	-5926459452941821184	3680	3657.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	28	250000	240000	4	8	-8801500291024537732	610036500196248188	825	610	Hash Join,Hash,Seq Scan,Sort	Index Scan,Merge Join,Seq Scan,Sort
pgsql	796	30	330000	320000	4	4	-4326997118117122692	-4369347536188613892	380	360	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	30	550000	540000	4	4	-4369347536188613892	-4326997118117122692	705	685	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	30	910000	900000	4	4	-4326997118117122692	-4369347536188613892	1435	1405	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	30	1140000	1130000	4	4	-4326997118117122692	-4369347536188613892	2130	2090	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	30	1170000	1160000	4	4	-4369347536188613892	-4326997118117122692	2225	2210	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	31	280000	270000	5	5	7133301032814637732	7133301032814637732	1350	1325	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	31	830000	820000	5	5	-5663258693084461948	905806533486884036	3460	3465	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	31	840000	830000	5	5	905806533486884036	-5663258693084461948	3490	3460	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	31	930000	920000	5	5	905806533486884036	-5663258693084461948	3752.5	3720	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	31	950000	940000	5	5	-5663258693084461948	-5663258693084461948	3825	3775	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	31	1010000	1000000	5	5	4739480741891045764	-5663258693084461948	4455	3960	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	31	1750000	1740000	4	4	6370430159277351228	-7296167022630801540	3870	3835	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	31	1880000	1870000	4	4	-7296167022630801540	6370430159277351228	4060	4060	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	31	1890000	1880000	4	4	6370430159277351228	-7296167022630801540	4080	4060	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	31	2000000	1990000	4	4	6370430159277351228	-7296167022630801540	4300	4255	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	32	30000	20000	4	4	1861538226927016192	-2357656479855920064	40	20	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	32	190000	180000	4	4	-2357656479855920064	1861538226927016192	290	285	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	33	30000	20000	4	4	-1892096391135044864	-4960409703538695104	360	290	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	33	40000	30000	4	4	2126842619936870144	-1892096391135044864	400	360	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	33	1880000	1870000	4	4	-1892096391135044864	-4960409703538695104	3325	3260	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	36	20000	10000	9	9	5639714302576726874	8824194560267557178	130	250	Hash Join,Hash,Index Only Scan,Nested Loop,Seq Scan	Hash Join,Hash,Index Only Scan,Nested Loop,Seq Scan
pgsql	796	36	540000	530000	4	4	557321033499875584	8479971434163029248	1235	1340	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	36	1050000	1040000	4	4	9081105712877569280	-3142482502504108800	2155	2140	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	37	40000	30000	7	7	5773899173523914240	7400859513831079680	40	60	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort
pgsql	796	38	390000	380000	4	4	7396688187575528736	-349302116282932736	1315	1330	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	42	240000	230000	7	7	4680783234261642752	6511775044118818684	590	590	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort
pgsql	796	42	310000	300000	4	7	-7303240862445719684	4680783234261642752	940	690	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort
pgsql	796	42	930000	920000	4	4	-8848572450427810436	-7594248700328190084	2527.5	2280	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	43	100000	90000	4	4	-4435749119089356032	-4435749119089356032	110	100	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	43	420000	410000	4	4	-2066393482809691072	-4435749119089356032	500	510	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	43	690000	680000	4	4	-4435749119089356032	-2066393482809691072	915	905	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	44	20000	10000	7	7	-249577409883687680	-5226953998400556544	600	530	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort
pgsql	796	49	110000	100000	5	5	4267275121989459108	3216088400139470500	955	930	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	130000	120000	5	5	3216088400139470500	4267275121989459108	985	985	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	350000	340000	5	5	3216088400139470500	3216088400139470500	1550	1525	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	360000	350000	5	5	7133301032814637732	3216088400139470500	1575	1550	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	420000	410000	5	5	5518390159646221476	7133301032814637732	1740	1710	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	460000	450000	5	5	-2418306246144529212	5518390159646221476	2055	1810	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	640000	630000	5	5	-5663258693084461948	-9106321946505477980	2965	2430	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	670000	660000	5	5	7827510253655966884	-5663258693084461948	2790	3025	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	1460000	1450000	4	5	-1777086995178703492	7827510253655966884	3605	4750	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	50	110000	100000	4	4	1861538226927016192	-8588427621355839744	175	145	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	51	60000	50000	4	4	-5023350475287993988	2892422147880110844	85	70	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	55	960000	950000	4	4	1630138992167722048	-6133534801611327488	2150	2120	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	120000	110000	4	4	1861538226927016192	1861538226927016192	190	170	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	650000	640000	4	4	-8588427621355839744	-2357656479855920064	1135	1110	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	900000	890000	4	4	1861538226927016192	6593190827245167680	1845	1715	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1100000	1090000	4	4	-2357656479855920064	-4727012116135585024	2390	2670	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1120000	1110000	4	4	-4727012116135585024	-2357656479855920064	2780	2430	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1860000	1850000	4	4	-8588427621355839744	-8588427621355839744	6427.5	6337.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	57	1070000	1060000	4	4	-124588802348573316	7283995216456782204	2770	2450	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	61	910000	900000	4	4	2230306504598960384	2230306504598960384	2010	1990	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	61	920000	910000	4	4	2235505026673155136	2230306504598960384	1820	2010	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	63	40000	30000	4	7	8769901885483112448	-7984300534632990720	725	670	Hash Join,Hash,Seq Scan	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort
pgsql	796	67	830000	820000	4	4	1933644220523487612	4135770511779768700	3000	2985	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	69	20000	10000	4	6	241317653780616572	617774557122406242	10	5	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	796	71	60000	50000	4	4	-2066393482809691072	-4435749119089356032	60	70	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	77	1380000	1370000	4	4	-4435749119089356032	-2066393482809691072	2305	2295	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	81	90000	80000	4	4	245226873656469884	3850257374516758908	860	810	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	81	330000	320000	4	4	3850257374516758908	245226873656469884	1260	1295	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	81	710000	700000	4	4	6950986296278691708	6950986296278691708	1875	1845	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	81	1380000	1370000	4	4	245226873656469884	6370430159277351228	3540	3605	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	81	1400000	1390000	4	4	-7296167022630801540	-7296167022630801540	3680	3665	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	81	1590000	1580000	4	4	-7296167022630801540	6370430159277351228	4065	4030	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	81	1610000	1600000	4	4	6370430159277351228	-7296167022630801540	4090	4080	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	81	1620000	1610000	4	4	-7296167022630801540	6370430159277351228	4120	4090	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	81	1850000	1840000	4	4	-7296167022630801540	6370430159277351228	4500	4470	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	83	790000	780000	4	4	-4881790537851330180	7791461610022635900	1725	1580	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	83	1670000	1660000	4	4	8954206046622572924	-4881790537851330180	4260	4250	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	83	1710000	1700000	4	4	-4881790537851330180	8954206046622572924	4445	4370	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	83	1720000	1710000	4	4	-4881790537851330180	-4881790537851330180	4495	4445	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	83	1760000	1750000	4	4	8954206046622572924	-4881790537851330180	4585	4595	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	84	410000	400000	4	8	-8798523409379831296	-514238603595093888	1850	1430	Hash Join,Hash,Seq Scan	Hash Join,Hash,Index Only Scan,Index Scan,Merge Join,Seq Scan,Sort
pgsql	796	85	100000	90000	4	4	-8588427621355839744	-8588427621355839744	140	120	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	85	690000	680000	4	4	-8588427621355839744	6593190827245167680	1345	1335	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	88	90000	80000	4	4	-5745072991983895488	-7258124217847258048	520	515	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	88	480000	470000	4	4	9109695645714902528	-7593828818397217024	1000	1325	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	88	690000	680000	4	4	-6503829829212328448	9109695645714902528	1605	1410	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	89	20000	10000	9	9	-5122451725871928580	-7214310426709487454	30	10	Index Only Scan,Index Scan,Merge Join,Nested Loop,Seq Scan,Sort	HashAggregate,Index Only Scan,Index Scan,Merge Join,Nested Loop,Seq Scan,Sort
pgsql	796	89	830000	820000	4	4	-7497472463017539204	-6674938423738108036	2365	2380	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	89	1070000	1060000	4	4	8005918243604510076	-6674938423738108036	3320	3075	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	90	20000	10000	8	8	-3329314187373919300	6284253355656699458	40	10	Index Scan,Merge Join,Seq Scan,Sort	HashAggregate,Index Scan,Merge Join,Seq Scan,Sort
pgsql	796	95	110000	100000	4	4	1796985043261763004	-4095790575844152900	1185	1170	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	95	120000	110000	4	4	1796985043261763004	1796985043261763004	1205	1185	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	96	1720000	1710000	4	4	293008290945914880	2819100445922334432	3380	3295	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	97	30000	20000	4	4	2126842619936870144	-7438781248047883200	260	130	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	97	420000	410000	4	4	-7438781248047883200	2126842619936870144	900	905	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	97	470000	460000	4	4	-7438781248047883200	2126842619936870144	990	975	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	97	1690000	1680000	4	4	-5869935605489825536	-3219586541264946944	3795	3710	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	98	90000	80000	4	4	-8588427621355839744	1861538226927016192	170	115	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	99	30000	20000	7	7	1177734640244653120	3235936897027538688	390	310	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort	Hash Join,Hash,Index Only Scan,Merge Join,Seq Scan,Sort
pgsql	796	99	730000	720000	4	4	-6736928823890419968	1584741794892545792	1905	1925	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
oracle	438	5	1220000	1210000	5	3	-2139528059404031606	-8411125660868423798	1297.5	1035	HASH,HASH JOIN,SELECT STATEMENT,VIEW	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	8	1960000	1950000	5	3	4183037197169180682	1257745258262090058	3705	3740	HASH,HASH JOIN,SELECT STATEMENT,VIEW	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	10	80000	70000	2	2	947151703551086390	3747843752616656662	25	20	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	14	70000	60000	2	2	1883856558098047542	6007908446351933942	30	30	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	16	430000	420000	2	2	-5327305503429628202	2920610777975064486	260	340	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	17	80000	70000	2	2	-3524854381492933642	-3570994816860912962	30	20	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	18	910000	900000	2	2	6254349182879910710	1883856558098047542	810	560	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	19	90000	80000	3	3	-8791677030110504118	-5547030242912151606	220	190	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	19	590000	580000	3	3	-6050166884652899734	9152000275550342426	897.5	660	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	19	830000	820000	3	3	-5547030242912151606	-6050166884652899734	1430	1217.5	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	24	840000	830000	4	4	-7830936552398824246	-3671849721090545270	930	890	HASH JOIN,SELECT STATEMENT,SORT	HASH JOIN,SELECT STATEMENT,SORT
oracle	438	25	1180000	1170000	2	2	4759658702595850198	3001195328820449238	885	680	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	26	1650000	1640000	2	2	-9065019799411006666	8219517715094908982	1260	1010	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	29	410000	400000	4	4	7458307496398919434	4116703209286121146	640	575	HASH JOIN,SELECT STATEMENT,SORT	HASH JOIN,SELECT STATEMENT,SORT
oracle	438	31	100000	90000	3	5	1857506928791898570	5712561630819576266	325	325	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT,VIEW
oracle	438	31	110000	100000	3	3	-4314804974427551030	1857506928791898570	285	325	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	39	60000	50000	2	2	5977877522128577910	238072117893499406	20	20	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	39	670000	660000	2	2	5977877522128577910	7590067425764808742	265	310	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	39	770000	760000	2	2	8532128834666171414	5977877522128577910	615	310	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	41	1740000	1730000	5	3	-2258167402438770422	8618132830146224970	1262.5	1835	HASH,HASH JOIN,SELECT STATEMENT,VIEW	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	42	740000	730000	3	3	-7467057108803577430	5122939866245891770	910	840	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	42	950000	940000	3	3	7947619045232669098	-7467057108803577430	1235	1195	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	44	1100000	1090000	2	2	-4637886620223105658	-3948613212286819066	875	625	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	46	110000	100000	2	2	-3570994816860912962	-3524854381492933642	40	30	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	46	1100000	1090000	2	2	-9136372438184040570	-3570994816860912962	475	575	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	46	1710000	1700000	2	2	1571547333266008854	-3607001293668925898	892.5	615	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
oracle	438	54	520000	510000	3	3	-8681563080062484886	-2340198472204508902	517.5	405	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	54	810000	800000	3	3	4892163900204943178	-8681563080062484886	940	762.5	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	57	80000	70000	3	3	1785073822810703338	-8640535574898641334	120	140	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	67	1180000	1170000	3	3	4314176833779788298	3203400151910792714	1627.5	1600	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	69	60000	50000	3	3	-3423620555586785462	9044681698863327562	50	30	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	69	80000	70000	3	3	-3423620555586785462	9044681698863327562	60	40	HASH,HASH JOIN,SELECT STATEMENT	HASH,HASH JOIN,SELECT STATEMENT
oracle	438	73	110000	100000	2	2	-3501690462521023746	2143194500306015798	40	50	HASH JOIN,SELECT STATEMENT	HASH JOIN,SELECT STATEMENT
